,@ID,@Grade,@Source,Body,Body_trans,Question,Question_trans,Solution-Type,Answer,Formula
550,nluds-0160,2,http://www.k5learning.com,"Mrs. Hilt saw 21 snakes, 11 alligators, 36 frogs, and 57 bears.","힐트 부인은 뱀 21마리, 악어 11마리, 개구리 36마리, 곰 57마리를 보았습니다.",How many reptiles did Mrs. Hilt see?,힐트 부인은 얼마나 많은 파충류를 보았습니까?,Addition,32 (reptiles),21+11=32
551,nluds-0721,2,http://www.ck12.org,There were 86 pineapples in a store. The owner sold 48 pineapples. 9 of the remaining pineapples were rotten and thrown away.,한 가게에 86개의 파인애플이 있었습니다. 주인은 48개의 파인애플을 팔았습니다. 남은 파인애플 9개는 썩어서 버렸습니다.,How many fresh pineapples are left?,신선한 파인애플이 몇 개 남았습니까?,TVQ-Final,29 (fresh pineapples),86-48-9=29
552,nluds-0272,3,http://www.k5learning.com,Next on his list is the famous Empire State Building. There he learned that the building stands 1250 feet to the top floor and the antenna spire is 204 feet.,그의 다음 목록은 유명한 엠파이어 스테이트 빌딩입니다. 그곳에서 그는 건물이 최상층까지 1250피트이고 안테나 첨탑이 204피트라는 것을 배웠습니다.,How tall is the Empire State Building?,엠파이어 스테이트 빌딩의 높이는 얼마입니까?,Addition,1454 (feet),1250+204=1454
553,nluds-0380,3,http://www.k5learning.com,"At the end of the party, Mona gave away some souvenirs to her 6 closest friends. If each of them received 2 souvenir items,","파티가 끝나고 모나는 친한 친구 6명에게 기념품을 건넸다. 각각 2개의 기념품을 받았다면,",how many souvenirs did Mona give away?,Mona는 얼마나 많은 기념품을 주었습니까?,Multiplication,12 (souvenirs),6*2=12
554,nluds-1275,1,Created by an Annotator,"A farmer had seventeen tomatoes from his garden. If he picked nine of them,","농부는 그의 정원에서 17개의 토마토를 가지고 있었습니다. 그가 그 중 아홉 개를 뽑는다면,",what's the difference between the number of tomatoes before picking and he picked?,따기 전 토마토 수와 그가 딴 토마토 수의 차이는 무엇인가요?,Difference,8 (tomatoes),17-9=8
555,nluds-0393,3,http://www.k5learning.com,"She wants to know how many children will go trick or treating in their village. If there are 6 children on each of the 9 blocks,","그녀는 얼마나 많은 아이들이 그들의 마을에서 속임수를 쓰거나 치료를 받을지 알고 싶어합니다. 9개의 블록에 각각 6명의 어린이가 있는 경우,",how many children will go trick or treating in Annie's village?,얼마나 많은 아이들이 애니의 마을에서 속임수를 쓰거나 치료를 받을까요?,Multiplication,54 (children),6*9=54
556,nluds-2172,2,http://www.commoncoresheets.com,"A book store had 4 books in the bargin bin. If they sold 3 books, but then put 10 more in the bin,",어느 서점의 바겐 세일에 4권의 책이 있었습니다. 3권의 책을 팔았는데 10권을 쓰레기통에 더 넣으면,how many books would be in the bin?,얼마나 많은 책이 쓰레기통에 있을 것인가?,TVQ-Final,11 (books),4-3+10=11
557,nluds-0222,3,http://www.k5learning.com,"After the aviary was the zoo's swamp area. Penny counted a total of 55 tree frogs, 10 poison frogs and 13 wood frogs.","새장 다음은 동물원의 늪지대였습니다. 페니는 총 55마리의 청개구리, 10마리의 독개구리, 13마리의 나무 개구리를 세었습니다.",How many frogs was Penny able to count?,페니는 개구리를 몇 개나 셀 수 있었습니까?,Sum,78 (frogs),55+10+13=78
558,nluds-1890,1,http://www.commoncoresheets.com,"Frank had thirteen boxes. If he filled eight with toys,",Frank는 13개의 상자를 가지고 있었습니다. 여덟 개를 장난감으로 채우면,how many boxes does he still have?,그는 아직 몇 개의 상자를 가지고 있습니까?,Subtraction,5 (boxes),13-8=5
559,nluds-0473,3,http://www.k5learning.com,"Allen, Shiela's brother, likes to play with blocks. Shiela repainted Allen's old blocks in different colors. If Allen has 49 identical blocks and there are 7 blocks for every color of paint used,","Shiela의 형제인 Allen은 블록을 가지고 노는 것을 좋아합니다. Shiela는 Allen의 오래된 블록을 다른 색으로 다시 칠했습니다. Allen에 49개의 동일한 블록이 있고 사용된 모든 페인트 색상에 대해 7개의 블록이 있는 경우,",how many colors did Shiela use?,Shiela는 몇 가지 색상을 사용 했습니까?,Common-Division,7 (colors),49/7=7
560,nluds-2133,2,http://www.commoncoresheets.com,Debby received twenty-one text messages before noon and another eighteen after noon.,Debby는 정오 이전에 21개의 문자 메시지를 받았고 정오 이후에 또 다른 18개의 문자 메시지를 받았습니다.,How many text messages did Debby receive total?,Debby는 총 몇 개의 문자 메시지를 받았습니까?,Addition,39 (text messages),21+18=39
561,nluds-0727,2,http://www.ck12.org,"Ryan collected 89 leaves. He lost 24 leaves. After a while, 43 more leaves broke.",Ryan은 89개의 잎을 수집했습니다. 그는 24개의 잎을 잃었다. 잠시 후 43개의 잎이 더 부러졌습니다.,How many leaves are left in his collection?,그의 컬렉션에는 몇 개의 잎이 남아 있습니까?,TVQ-Final,22 (leaves),89-24-43=22
562,nluds-1271,3,Created by an Annotator,Ted and Fred measured their height. Fred's height is 98 inches. Ted is 39 inches tall.,Ted와 Fred는 키를 측정했습니다. 프레드의 키는 98인치입니다. 테드의 키는 39인치입니다.,What's the difference between Ted's height and Fred's height?,Ted의 키와 Fred의 키의 차이는 무엇입니까?,Difference,59 (inches),98-39=59
563,nluds-2170,2,http://www.commoncoresheets.com,"Tiffany was playing a video game and had 43 lives. In a hard part of the game she lost 14 lives. If she got 27 more lives in the next level,","티파니는 비디오 게임을 하고 있었고 43명의 목숨을 가졌습니다. 게임의 어려운 부분에서 그녀는 14명의 목숨을 잃었습니다. 그녀가 다음 레벨에서 27개의 생명을 더 얻는다면,",how many lives would she have?,그녀의 목숨은 몇 개나 될까요?,TVQ-Final,56 (lives),43-14+27=56
564,nluds-1018,3,http://www.mathplayground.com,Connie saved up $39. She wants to buy a watch that costs $55.,Connie는 $39를 절약했습니다. 그녀는 55달러짜리 시계를 사고 싶어합니다.,How much more money does Connie need?,코니는 얼마나 더 많은 돈이 필요합니까?,Subtraction,16 (dollars),55-39=16
565,nluds-2268,4,http://www.dadsworksheets.com,"Matthew had 27 crackers. If Matthew gave equal numbers of crackers to his 9 friends,","매튜는 27개의 크래커를 가지고 있었습니다. 매튜가 9명의 친구에게 같은 수의 크래커를 주었다면,",how many crackers did each person eat?,각 사람은 몇 개의 크래커를 먹었습니까?,Common-Division,3 (crackers),27/9=3
566,nluds-0758,4,http://www.ck12.org,"If Simon needs to make 519 gift bags at a rate of 42 bags per day,","Simon이 하루에 42개의 가방을 만드는 비율로 519개의 선물 가방을 만들어야 한다면,",how many days does he need to finish making all the gift boxes?,선물 상자를 모두 만드는 데 며칠이 걸리나요?,Ceil-Division,13 (days),519/42=12 r15
567,nluds-0477,3,http://www.k5learning.com,"In Haley's class, 5 are boys who love to play marbles. If Haley has 35 marbles,","Haley의 반에는 구슬놀이를 좋아하는 5명의 남학생이 있습니다. Haley가 35개의 구슬을 가지고 있다면,",how many will each of the boys receive?,소년들은 각각 몇 개를 받을까?,Common-Division,7 (marbles),35/5=7
568,nluds-0468,3,http://www.k5learning.com,"Christian's father and the senior ranger gathered firewood as they walked towards the lake in the park and brought with them sacks. If every sack can contain around 20 pieces of wood,","Christian의 아버지와 선임 레인저는 땔감을 모아 공원의 호수 쪽으로 걸어가며 자루를 가져왔습니다. 모든 자루에 약 20개의 나무 조각이 들어 있을 수 있다면,",how many sacks were they able to fill if they gathered 80 pieces of wood?,나무 80개를 모으면 몇 자루의 자루를 채울 수 있었습니까?,Common-Division,4 (sacks),80/20=4
569,nluds-0372,3,http://www.k5learning.com,"He also made some juice from fresh oranges. If he used 2 oranges per glass of juice and he made 6 glasses of juice,",그는 또한 신선한 오렌지로 주스를 만들었습니다. 주스 한 잔에 오렌지 2개를 사용하여 주스 6잔을 만들었다면,how many oranges did he use?,그는 몇 개의 오렌지를 사용했습니까?,Multiplication,12 (oranges),2*6=12
570,nluds-0522,3,http://www.k5learning.com,"Paul got a box of 479 crayons for his birthday. At the end of the school year, he only had 134 left.",Paul은 생일 선물로 479개의 크레용 상자를 받았습니다. 학년말에는 134개만 남았습니다.,How many crayons had been lost or given away?,얼마나 많은 크레용이 분실되거나 주어졌습니까?,Subtraction,345 (crayons),479-134=345
571,nluds-2110,3,http://www.commoncoresheets.com,"Zoe bought an app that cost $5 dollars. Then each month you have to pay $8 to play online. If she played the game online for 2 months,","Zoe는 5달러짜리 앱을 샀습니다. 그런 다음 매달 온라인으로 플레이하려면 8달러를 지불해야 합니다. 그녀가 2개월 동안 온라인 게임을 했다면,",how much money would she have spent total for the app and the online access?,그녀는 앱과 온라인 액세스를 위해 총 얼마의 돈을 썼을까요?,"{'@Subgoal-1': 'Multiplication', '#text': 'Addition'}",21 (dollars),8*2+5=21
572,nluds-2294,3,http://www.dadsworksheets.com,Rebecca wants to split a collection of eggs into groups of 2. Rebecca has 16 eggs and 3 marbles.,Rebecca는 달걀 컬렉션을 2개의 그룹으로 나누려고 합니다. Rebecca는 16개의 달걀과 3개의 구슬을 가지고 있습니다.,How many groups will be created?,몇 개의 그룹이 생성됩니까?,Common-Division,8 (groups),16/2=8
573,nluds-0139,2,http://www.k5learning.com,Lucy put sixty-eight shells in her bucket. She found some more shells and now she has eighty-nine shells.,Lucy는 양동이에 68개의 포탄을 넣었습니다. 그녀는 더 많은 껍질을 발견했고 이제 그녀는 89개의 껍질을 가지고 있습니다.,How many more did she find?,그녀는 얼마나 더 찾았습니까?,Subtraction,21 (shells),89-68=21
574,nluds-1824,4,http://www.commoncoresheets.com,"Paige's dresser drawers could hold 2 pieces of clothing each. If she had 4 drawers,",페이지의 옷장 서랍에는 각각 2벌의 옷을 넣을 수 있습니다. 서랍이 4개라면,how many pieces of clothing could it hold?,얼마나 많은 옷을 담을 수 있습니까?,Multiplication,8 (pieces of clothing),2*4=8
575,nluds-2160,1,http://www.commoncoresheets.com,At the fair Haley went on six rides in the day and three at night.,"박람회에서 Haley는 낮에 6번, 밤에 3번을 탔습니다.",How many rides did Haley go on total?,Haley는 총 몇 번을 탔습니까?,Addition,9 (rides),6+3=9
576,nluds-1273,1,Created by an Annotator,"Haley had 2 dollars. If she got 13 more dollars in total for doing chores and her birthday,","헤일리는 2달러를 가지고 있었다. 그녀가 집안일과 생일을 위해 총 13달러를 더 받는다면,",what's the difference between the number of dollars before Haley got money and she got from events?,Haley가 돈을 받기 전의 달러와 이벤트에서 얻은 돈의 차이는 무엇인가요?,Difference,11 (dollars),13-2=11
577,nluds-1910,2,http://www.commoncoresheets.com,A farmer had forty-six tomatoes from his garden. After picking some he had three left.,한 농부는 그의 정원에서 46개의 토마토를 가지고 있었습니다. 몇 개를 고르고 나서 세 개를 남겼습니다.,How many did he pick?,그는 몇 개를 뽑았습니까?,Subtraction,43 (tomatoes),46-3=43
578,nluds-1092,4,http://www.ixl.com,"Recently, the postal service sold stamps with famous people pictured on them. They sold 578,833 color stamps, as well as 523,776 black-and-white ones.","최근 우체국에서는 유명인의 사진이 찍힌 우표를 판매했다. 그들은 578,833개의 컬러 우표와 523,776개의 흑백 우표를 판매했습니다.",About how many stamps did they sell?,그들은 대략 몇 개의 우표를 팔았습니까?,Addition,1102609 (stamps),578833+523776=1102609
579,nluds-2204,3,http://www.commoncoresheets.com,"Chloe was making baggies of cookies with seven cookies in each bag. If she had thirty-four chocolate chip cookies and twenty-nine oatmeal cookies,","클로이는 각 봉지에 7개의 쿠키가 들어 있는 쿠키 봉지를 만들고 있었습니다. 그녀가 34개의 초콜릿 칩 쿠키와 29개의 오트밀 쿠키를 가지고 있다면,",how many baggies could she make?,그녀는 가방을 몇 개나 만들 수 있었나요?,"{'@Subgoal-1': 'Addition', '#text': 'Common-Division'}",9 (baggies),(29+34)/7=9
580,nluds-1366,2,http://www.math-aids.com,Joan is baking a cake. The recipe calls for 7 cups of flour. She already put in 3 cups.,Joan은 케이크를 굽고 있습니다. 레시피에는 밀가루 7컵이 필요합니다. 그녀는 이미 3 컵을 넣었습니다.,How many more cups does she need to add ?,그녀는 몇 컵을 더 추가해야 합니까?,Subtraction,4 (cups),7-3=4
581,nluds-0055,1,http://www.k5learning.com,Sammy has 9 math problems to do for homework. He has already finished 2 of them.,새미는 숙제로 9개의 수학 문제가 있습니다. 그는 이미 그 중 2개를 완료했습니다.,How many math problems does Sammy have left?,새미에게 남은 수학 문제는 몇 개입니까?,Subtraction,7 (math problems),9-2=7
582,nluds-0240,3,http://www.k5learning.com,"Professor Treehead of the Flora University requested his students to participate. He said that they planted 15 species of trees in the natural park, 20 species of trees in the neighboring forest and 10 species of trees all around different locations in town.","Flora University의 Treehead 교수는 학생들에게 참여를 요청했습니다. 그는 자연공원에 15종의 나무를, 이웃 숲에 20종의 나무를, 마을 곳곳에 10종의 나무를 심었다고 말했다.",How many species of trees were planted by the students?,학생들은 몇 종의 나무를 심었습니까?,Sum,45 (species of trees),15+10+20=45
583,nluds-0247,3,http://www.k5learning.com,"Upon arriving at the school, Buddy immediately went to his teacher where he was introduced to all the third grade students in the school. There were 57 girl students and 66 boy students.","학교에 도착하자마자 Buddy는 즉시 교사에게 가서 학교의 모든 3학년 학생들을 소개했습니다. 여학생은 57명, 남학생은 66명이었다.",How many third graders did Buddy meet in the school?,Buddy는 학교에서 몇 명의 3학년을 만났습니까?,Addition,123 (third graders),57+66=123
584,nluds-0236,3,http://www.k5learning.com,"It's Earth Awareness Day and the town of Flora is celebrating by planting trees in areas where the forest has been damaged. Mayor Fauna, leader of the town of Flora, donated 27 oak tree seedlings and 16 seedlings of holly.",오늘은 지구 인식의 날이며 Flora 시는 숲이 손상된 지역에 나무를 심음으로써 축하하고 있습니다. 플로라 타운의 리더인 파우나 시장은 떡갈나무 묘목 27그루와 홀리나무 묘목 16그루를 기증했습니다.,How many seedlings did he donate altogether?,그가 기증한 묘목은 모두 몇 그루입니까?,Addition,43 (seedlings),27+16=43
585,nluds-0966,3,http://www.mathplayground.com,Mikayla has a huge collection of music CDs. She gave 15 CDs to her friend. Now she has 78 CDs left.,Mikayla는 방대한 음악 CD 컬렉션을 보유하고 있습니다. 그녀는 친구에게 15장의 CD를 주었습니다. 이제 그녀에게 남은 CD는 78장입니다.,How many CDs were in Mikayla's collection at first?,처음에 Mikayla의 컬렉션에는 몇 개의 CD가 있었습니까?,Addition,93 (CDs),15+78=93
586,nluds-0415,3,http://www.k5learning.com,She also tried to get to know the teachers in the school. She found out that there are 7 departments in the school and each department has 20 teachers.,그녀는 또한 학교의 선생님들과 친해지려고 노력했습니다. 그녀는 학교에 7개의 부서가 있고 각 부서에 20명의 교사가 있다는 것을 알았습니다.,How many teachers are there in total?,교사는 총 몇 명입니까?,Multiplication,140 (teachers),7*20=140
587,nluds-1965,1,http://www.commoncoresheets.com,"Roger had 2 new crayons, 4 used crayons and 8 broken crayons.","Roger는 2개의 새 크레용, 4개의 중고 크레용 및 8개의 깨진 크레용을 가지고 있었습니다.",How many crayons did Roger have total?,Roger는 총 몇 개의 크레용을 가지고 있었습니까?,Sum,14 (crayons),2+4+8=14
588,nluds-1578,4,http://www.commoncoresheets.com,"At the carnival, 6 friends bought 234 tickets total. If they each bought the same amount,",카니발에서 6명의 친구가 총 234장의 티켓을 구매했습니다. 각자 같은 양을 샀다면,how many tickets did each person buy?,각 사람이 몇 장의 표를 샀습니까?,Common-Division,39 (tickets),234/6=39
589,nluds-1270,2,Created by an Annotator,A chef had forty-six apples. After making some pies he had fourteen left.,한 요리사가 46개의 사과를 가지고 있었습니다. 파이를 몇 개 만든 후에 열네 개가 남았습니다.,What's the difference between the number of apples before the chef made pies and the after the chef making pies?,요리사가 파이를 만들기 전과 요리사가 파이를 만든 후의 사과 개수의 차이는 무엇입니까?,Difference,32 (apples),46-14=32
590,nluds-0461,3,http://www.k5learning.com,Lexie has a lot of art materials. She needs to organize all these materials into containers. She counted her crayons and found out that she has 80 crayons which she will place in crayon boxes. Every crayon box can contain 8 crayons.,Lexie에는 많은 예술 자료가 있습니다. 그녀는 이 모든 재료를 용기에 정리해야 합니다. 그녀는 그녀의 크레용을 세었고 그녀가 크레용 상자에 넣을 80개의 크레용이 있다는 것을 알게 되었습니다. 모든 크레용 상자에는 8개의 크레용이 들어 있습니다.,How many crayon boxes does she need?,그녀는 몇 개의 크레용 상자가 필요합니까?,Common-Division,10 (crayon boxes),80/8=10
591,nluds-0100,2,http://www.k5learning.com,Mrs. Wong had 30 Valentines. She gave 8 Valentines to her children.,Mrs. Wong은 30개의 발렌타인을 받았습니다. 그녀는 아이들에게 8개의 발렌타인 데이를 주었습니다.,How many does she have left?,그녀는 얼마나 남았습니까?,Subtraction,22 (Valentines),30-8=22
592,nluds-0998,3,http://www.mathplayground.com,Carey and Pat are moving chairs to the gym. They agreed to move 74 chairs. Carey moved 28 chairs. Pat has moved 29 chairs.,Carey와 Pat은 의자를 체육관으로 옮기고 있습니다. 그들은 74개의 의자를 옮기는 데 동의했습니다. 캐리는 28개의 의자를 옮겼습니다. Pat은 29개의 의자를 옮겼습니다.,How many more chairs do they have left to move?,그들이 움직일 수 있는 의자가 몇 개 더 남았습니까?,TVQ-Final,17 (chairs),74-28-29=17
593,nluds-2152,1,http://www.commoncoresheets.com,"Faye had seven books. If she bought twelve more at a yard sale,","페이는 7권의 책을 가지고 있었다. 그녀가 야드 세일에서 열두 개를 더 샀다면,",how many would she have total?,그녀는 총 몇 개가 될까요?,Addition,19 (books),7+12=19
594,nluds-0265,3,http://www.k5learning.com,"The last place that he went to was the city animal shelter. There he donated some money to make sure the dogs and cats there are being taken care of. If there are 645 cats and 567 dogs there,",그가 마지막으로 간 곳은 도시 동물 보호소였다. 그곳에서 그는 개와 고양이를 돌볼 수 있도록 약간의 돈을 기부했습니다. 거기에 고양이 645마리와 개가 567마리 있다면,how many animals are there in the shelter?,보호소에 얼마나 많은 동물이 있습니까?,Addition,1212 (animals),645+567=1212
595,nluds-2098,3,http://www.commoncoresheets.com,Olivia had 7 math problems to complete. She spent about 4 minutes on each problem and then she spent 3 minutes checking her answers.,Olivia는 7개의 수학 문제를 완료해야 했습니다. 그녀는 각 문제에 대해 약 4분을 보내고 답을 확인하는 데 3분을 보냈습니다.,How many minutes did she spend total?,그녀는 총 몇 분을 보냈습니까?,"{'@Subgoal-1': 'Multiplication', '#text': 'Addition'}",31 (minutes),7*4+3=31
596,nluds-1591,4,http://www.commoncoresheets.com,Frank was reading through his favorite book. The book had 672 pages and it took Frank 2 days to finish the book.,Frank는 그가 가장 좋아하는 책을 읽고 있었습니다. 이 책은 672쪽이었고 Frank는 책을 완성하는 데 2일이 걸렸습니다.,How many pages did he read per day?,그는 하루에 몇 페이지를 읽었습니까?,Common-Division,336 (pages),672/2=336
597,nluds-1856,1,http://www.commoncoresheets.com,"A waiter had eighteen customers. If six left,","웨이터에게는 18명의 고객이 있었습니다. 6개가 남았다면,",how many customers would the waiter still have?,웨이터가 아직 몇 명의 고객을 보유하고 있을까요?,Subtraction,12 (customers),18-6=12
598,nluds-0007,1,http://www.k5learning.com,Sandra took six cups of coffee and Marcie took two cups of coffee.,Sandra는 6잔의 커피를 마셨고 Marcie는 2잔의 커피를 마셨습니다.,How many cups of coffee did Sandra and Marcie take in total?,Sandra와 Marcie는 총 몇 잔의 커피를 마셨습니까?,Addition,8 (cups),2+6=8
599,nluds-2207,3,http://www.commoncoresheets.com,"Paul bought six boxes of chocolate candy and four boxes of caramel candy. If each box has nine pieces inside it,","Paul은 초콜릿 캔디 여섯 상자와 카라멜 캔디 네 상자를 샀습니다. 각 상자 안에 9개의 조각이 들어 있다면,",how much candy did he have total?,그는 총 얼마나 많은 사탕을 가지고 있었습니까?,"{'@Subgoal-1': 'Addition', '#text': 'Multiplication'}",90 (pieces of candy),(6+4)*9=90
600,nluds-2142,2,http://www.commoncoresheets.com,While exercising Paul did fifty-nine push-ups in the morning and thirty-eight more in the afternoon.,"운동하는 동안 Paul은 아침에 팔굽혀펴기를 59개, 오후에 38개 더 했습니다.",How many push-ups did Paul do total?,Paul은 총 몇 번의 팔굽혀펴기를 했습니까?,Addition,97 (push-ups),59+38=97
601,nluds-1944,2,http://www.commoncoresheets.com,A clown had eighty-two balloons. After a party he had sixteen left.,한 광대는 82개의 풍선을 가지고 있었습니다. 파티가 끝나고 열여섯 명이 남았습니다.,How many balloons did he use at the party?,그는 파티에서 몇 개의 풍선을 사용했습니까?,Subtraction,66 (balloons),82-16=66
602,nluds-1722,3,http://www.commoncoresheets.com,Emily was selling some of her old toys at a garage sale. She started out with seven toys and sold three of them.,Emily는 차고 세일에서 그녀의 오래된 장난감 몇 개를 팔고 있었습니다. 그녀는 7개의 장난감으로 시작하여 그 중 3개를 판매했습니다.,How many does she have left?,그녀는 얼마나 남았습니까?,Subtraction,4 (toys),7-3=4
603,nluds-1969,1,http://www.commoncoresheets.com,"Tom read 2 books in May, 6 in June and 10 in July.","Tom은 5월에 2권, 6월에 6권, 7월에 10권을 읽었습니다.",How many books did Tom read?,Tom은 몇 권의 책을 읽었습니까?,TVQ-Final,18 (books),2+6+10=18
604,nluds-1785,4,http://www.commoncoresheets.com,Emily owned 6 songs by her favorite artists. Later on she bought 7 more songs.,Emily는 그녀가 좋아하는 아티스트의 6곡을 소유했습니다. 나중에 그녀는 7곡을 더 샀다.,How many songs did she have totaled?,그녀는 총 몇 곡을 불렀습니까?,Addition,13 (songs),6+7=13
605,nluds-0348,3,http://www.k5learning.com,"To add support on the house's connections, he decided to tie the wood joints with rope. He needs 185 feet of rope. If he has 46 feet of rope with him and at the moment he only needed 57 feet,","집의 연결을 지지하기 위해 그는 나무 이음매를 밧줄로 묶기로 결정했습니다. 그는 185피트의 밧줄이 필요합니다. 그가 46피트의 로프를 가지고 있고 그 순간에 57피트만 필요하다면,",how many feet of rope did his friends give to him?,그의 친구들은 그에게 몇 피트의 밧줄을 주었습니까?,"{'@Subgoal-1': 'Addition', '#text': 'Subtraction'}",82 (feet of rope),185-(57+46)=82
606,nluds-1764,3,http://www.commoncoresheets.com,"Faye was placing her pencils into rows with eight pencils in each row. If she had thirty-two pencils,","페이는 연필을 한 줄에 여덟 자루씩 줄에 꽂고 있었습니다. 그녀에게 32개의 연필이 있었다면,",how many rows could she make?,그녀는 몇 줄을 만들 수 있었습니까?,Common-Division,4 (rows),32/8=4
607,nluds-2102,3,http://www.commoncoresheets.com,While playing a game Frank defeated 6 enemies. Each enemy earned him 9 points. Then he got another 8 points for completing the level.,Frank는 게임을 하는 동안 6명의 적을 물리쳤습니다. 각 적들은 그에게 9점을 얻었습니다. 그런 다음 그는 레벨을 완료하기 위해 또 다른 8점을 얻었습니다.,How many points did he earn total?,그는 총 몇 점을 얻었습니까?,"{'@Subgoal-1': 'Multiplication', '#text': 'Addition'}",62 (points),6*9+8=62
608,nluds-1857,1,http://www.commoncoresheets.com,"Megan had seventeen bottles of water. If she drank three of them,","Megan은 17병의 물을 가지고 있었습니다. 그녀가 세 개를 마셨다면,",how many bottles would Megan have left?,Megan은 몇 병을 남겼을까요?,Subtraction,14 (bottles),17-3=14
609,nluds-1370,5,http://www.math-aids.com,"If one cartridge costs 15 dollars,","카트리지 하나에 15달러가 든다면,",how many ink cartridges can you buy with 180 dollars?,180달러로 잉크 카트리지를 몇 개나 살 수 있습니까?,Common-Division,12 (ink cartridges),180/15=12
610,nluds-1996,2,http://www.commoncoresheets.com,"Oliver had to wash 39 short sleeve shirts and 47 long sleeve shirts before school. If he had only washed 20 of them by the time school started,","Oliver는 학교 전에 39개의 반팔 셔츠와 47개의 긴 소매 셔츠를 세탁해야 했습니다. 학교가 시작될 때까지 그가 20개만 씻었다면,",how many did he not wash?,그는 얼마나 많이 씻지 않았습니까?,"{'@Subgoal-1': 'Addition', '#text': 'Subtraction'}",66 (sleeve shirts),(39+47)-20=66
611,nluds-0338,3,http://www.k5learning.com,"After buying a dress, he went to a gardening store and bought his mom some ornamental plants. If the plants originally cost $467.00 and he was able to get a $399.00 discount,","드레스를 사고 원예가게에 가서 엄마에게 관상용 식물을 사 주었습니다. 식물의 가격이 원래 $467.00이고 그가 $399.00 할인을 받을 수 있었다면,",how much did he actually spend on buying the plants?,그는 식물을 사는 데 실제로 얼마를 썼습니까?,Subtraction,68 (dollars),467-399=68
612,nluds-1036,3,http://www.mathplayground.com,Alexa and Katerina stood on a scale together. The scale read 95 pounds. Alexa knows she weighs 46 pounds.,Alexa와 Katerina는 함께 체중계에 섰습니다. 저울은 95파운드를 읽습니다. Alexa는 자신의 체중이 46파운드라는 것을 알고 있습니다.,How much does Katerina weigh?,Katerina의 체중은 얼마입니까?,Subtraction,49 (pounds),95-46=49
613,nluds-2237,3,http://www.commoncoresheets.com,"Faye's team won their baseball game and scored sixty-eight points total. If Faye scored twenty-eight of the points and everyone else scored eight points each,","Faye의 팀은 야구 경기에서 승리하여 총 68점을 득점했습니다. Faye가 28점을 득점하고 다른 모든 사람들이 각각 8점을 득점했다면,",how many players were on her team?,그녀의 팀에 몇 명의 선수가 있었습니까?,"{'@Subgoal-1': 'Subtraction', '#text': 'Common-Division'}",5 (players),(68-28)/8=5
614,nluds-1799,4,http://www.commoncoresheets.com,"Olivia was buying DVDs of her favorite TV series. Each season had 8 DVDs. If she bought 5 seasons,","Olivia는 그녀가 좋아하는 TV 시리즈의 DVD를 사고 있었습니다. 각 시즌에는 8개의 DVD가 있습니다. 그녀가 5 시즌을 샀다면,",how many DVDs did she buy total?,그녀는 총 몇 개의 DVD를 샀습니까?,Multiplication,40 (DVDs),8*5=40
615,nluds-1599,4,http://www.commoncoresheets.com,"An ice machine had 294 ice cubes in it. If you were filling up 7 ice chests and each chest got the same number of cubes,","제빙기에는 294개의 얼음이 들어 있었습니다. 7개의 얼음 상자를 채우고 각 상자에 같은 수의 큐브가 있다면,",how many ice cubes would each chest get?,각 상자는 몇 개의 얼음 조각을 얻을 수 있습니까?,Common-Division,42 (ice cubes),294/7=42
616,nluds-0027,1,http://www.k5learning.com,3 owls were sitting on the fence. 2 more owls joined them.,3 올빼미가 울타리에 앉아있었습니다. 올빼미 2마리가 더 합류했습니다.,How many owls are on the fence now?,지금 울타리에 올빼미가 몇 마리나 있습니까?,Addition,5 (owls),3+2=5
617,nluds-0917,3,http://www.mathplayground.com,The little league stadium has 92 seats. 47 people came to the game today. 38 people were holding banners.,리틀 리그 경기장은 92석이 있습니다. 오늘 경기에 47명이 찾아왔습니다. 38명이 현수막을 들고 있었다.,How many seats were empty?,몇 개의 좌석이 비어 있었습니까?,Subtraction,45 (seats),92-47=45
618,nluds-1712,6,http://www.commoncoresheets.com,"A shoe store was having a back to school sale where you could buy 2 pairs of shoes for $23.10. If a large family decided to buy 7 pairs of shoes,","신발 가게에서 $23.10에 신발 2켤레를 살 수 있는 개학 세일을 하고 있었습니다. 대가족이 신발 7켤레를 사기로 결정했다면,",how much would it cost them?,비용이 얼마나 들까요?,"{'@Subgoal-1': 'Common-Division', '#text': 'Multiplication'}",80.85 (dollars),(23.10/2)*7=80.85
619,nluds-0703,2,http://www.ck12.org,"There are 54 passengers on a bus. 18 of them are men, 26 of them are women and the rest are children.",버스에는 54명의 승객이 있습니다. 그 중 18명은 남자이고 26명은 여자이고 나머지는 어린이입니다.,How many children are there on the bus?,버스에 몇 명의 어린이가 있습니까?,"{'@Subgoal-1': 'Subtraction', '#text': 'Subtraction'}",10 (children),(54-18)-26=10
620,nluds-1711,6,http://www.commoncoresheets.com,"At a farming supply store 2 pounds of seed cost $44.68. If a farmer needed 6 pounds of seeds,","농업 용품점에서 2파운드의 종자 가격은 $44.68입니다. 농부에게 6파운드의 씨앗이 필요했다면,",how much would it cost him?,비용이 얼마나 들까요?,"{'@Subgoal-1': 'Common-Division', '#text': 'Multiplication'}",134.04 (dollars),(44.68/2)*6=134.04
